x1L,y1L,x2L,y2L,x1R,y1R,x2R,y2R,g1
154,349,434,0,1407,349,853,0,-0.007127316522274
151,349,430,0,1402,349,847,0,-0.002782120136274
143,349,431,0,1381,349,844,0,-0.002782120136274
143,349,429,0,1406,349,857,0,-0.002712561785587
138,349,429,0,1399,349,854,0,-0.005520815700022
144,349,425,0,1384,349,837,0,0.007148447123054
137,349,421,0,1406,349,858,0,0.005099945160713
135,349,428,0,1390,349,856,0,0.000978775122411
141,349,424,0,1385,349,861,0,0.000978775122411
136,349,424,0,1403,349,865,0,0.000978775122411
135,349,433,0,1383,349,854,0,0.000425290110377
138,349,422,0,1384,349,862,0,0.000425290110377
133,349,422,0,1400,349,859,0,-0.000428210347752
124,349,418,0,1391,349,844,0,0.001528080109007
135,349,414,0,1389,349,837,0,-0.000351603256764
130,349,415,0,1300,349,772,0,-0.000351603256764
137,349,410,0,1381,349,827,0,0.000946297430644
126,349,415,0,1306,349,780,0,0.002897819510206
128,349,408,0,1319,349,786,0,0.013212112099492
131,349,391,0,1362,349,808,0,0.013641913625987
129,349,397,0,1355,349,770,0,0.005020111894483
132,349,390,0,1351,349,767,0,0.005020111894483
132,349,390,0,1375,349,744,0,0.017006680035959
139,349,374,0,1358,349,753,0,0.02115163191757
179,349,348,0,1287,349,692,0,0.017793491716893
155,349,351,0,1212,349,626,0,0.019896028705577
156,349,345,0,1228,349,616,0,0.030929786852665
150,349,341,0,1202,349,549,0,0.032951242132282
142,349,349,0,1095,349,518,0,0.05224405215934
136,349,340,0,1128,349,476,0,0.05224405215934
151,349,272,0,1192,349,498,0,0.056131189622511
150,349,248,0,1281,349,520,0,0.012214433305055
139,349,251,0,1097,349,413,0,0.041065342481651
122,349,239,0,1026,349,368,0,0.041065342481651
104,349,242,0,1109,349,379,0,0.041088955034152
103,349,199,0,926,349,326,0,0.046599603970976
75,349,194,0,965,349,362,0,0.062657570248933
53,349,147,0,1079,349,385,0,0.062657570248933
48,349,99,0,1119,349,327,0,0.098986657531332
24,349,88,0,1137,349,409,0,-0.031656250547056
0,349,86,0,1035,349,375,0,0.016274333591408
-5,349,86,0,1171,349,372,0,0.178747679792425
0,0,0,0,1382,349,439,0,0.178747679792425
0,0,0,0,1401,349,365,0,0.131934469778522
0,0,0,0,1319,349,387,0,0.138820887934553
0,0,0,0,1356,349,333,0,0.154245548186978
0,0,0,0,1345,349,349,0,0.154245548186978
0,0,0,0,1310,349,335,0,0.156245102347233
0,0,0,0,1351,349,314,0,0.160946270153723
0,0,0,0,1338,349,321,0,0.139137515308358
0,0,0,0,1225,349,372,0,0.136421656967522
0,0,0,0,1326,349,328,0,0.143465359499033
0,0,0,0,1249,349,330,0,0.15044000386057
0,0,0,0,1277,349,321,0,0.154110052631318
0,0,0,0,1316,349,282,0,0.150161957171005
0,0,0,0,1198,349,335,0,0.145830320842648
0,0,0,0,1240,349,297,0,0.162831325414289
0,0,0,0,1234,349,331,0,0.162831325414289
0,0,0,0,1165,349,312,0,0.167709754123587
0,0,0,0,1190,349,271,0,0.165959590696055
0,0,0,0,1215,349,271,0,0.168432526045544
0,0,0,0,1200,349,227,0,0.188688823822423
0,0,0,0,1192,349,259,0,0.188688823822423
0,0,0,0,1231,349,286,0,0.160787871157015
0,0,0,0,1174,349,311,0,0.16288101846102
0,0,0,0,1185,349,274,0,0.16288101846102
0,0,0,0,1119,349,254,0,0.189540021159716
0,0,0,0,1198,349,253,0,0.167160758922317
0,0,0,0,1241,349,238,0,0.167160758922317
0,0,0,0,1180,349,249,0,0.187299465729502
0,0,0,0,1284,349,226,0,0.167936727638722
0,0,0,0,1280,349,292,0,0.161307667188075
0,0,0,0,1248,349,291,0,0.165435513859936
0,0,0,0,1234,349,279,0,0.165435513859936
0,0,0,0,1263,349,288,0,0.156745736830982
0,0,0,0,1253,349,292,0,0.156745736830982
0,0,0,0,1324,349,269,0,0.146030505839067
0,0,0,0,1232,349,290,0,0.162232275140368
0,0,0,0,1259,349,286,0,0.150193738113727
0,0,0,0,1267,349,271,0,0.150193738113727
0,0,0,0,1270,349,275,0,0.153514171017331
0,0,0,0,1320,349,296,0,0.153514171017331
0,0,0,0,1328,349,323,0,0.154679745149214
0,0,0,0,1251,349,313,0,0.154516034772008
0,0,0,0,1280,349,319,0,0.154516034772008
0,0,0,0,1234,349,340,0,0.145070040567741
0,0,0,0,1237,349,373,0,0.145070040567741
0,0,0,0,1311,349,341,0,0.136723631633855
0,0,0,0,1282,349,349,0,0.136599149268403
0,0,0,0,1247,349,354,0,0.135577973075352
0,0,0,0,1360,349,325,0,0.139435724729427
0,0,0,0,1239,349,359,0,0.13761157848006
0,0,0,0,1251,349,396,0,0.13761157848006
0,0,0,0,1226,349,369,0,0.146213134577711
0,0,0,0,1287,349,371,0,0.137370304304168
0,0,0,0,1337,349,345,0,0.137370304304168
0,0,0,0,1318,349,402,0,0.135762717832586
0,0,0,0,1218,349,409,0,0.135762717832586
0,0,0,0,1284,349,386,0,0.139914273791756
0,0,0,0,1279,349,387,0,0.129512977638761
0,0,0,0,1301,349,396,0,0.15040661933856
0,0,0,0,1269,349,424,0,0.138689793354852
0,0,0,0,1257,349,443,0,0.142874252359575
0,0,0,0,1300,349,435,0,0.14873930429727
0,0,0,0,1250,349,392,0,0.133673038842575
0,0,0,0,1267,349,427,0,0.129226783179239
0,0,0,0,1324,349,473,0,0.129226783179239
0,0,0,0,1239,349,446,0,0.128189142336062
-93,349,33,0,1257,349,457,0,0.13290853155878
-106,349,47,0,1276,349,485,0,0.198088349359801
-102,349,70,0,1234,349,476,0,0.198088349359801
-97,349,95,0,1259,349,534,0,0.188460570710469
-68,349,124,0,1229,349,531,0,0.177069227867108
-39,349,151,0,1248,349,554,0,0.158535175441742
-30,349,181,0,1315,349,630,0,0.138671379428273
-6,349,210,0,1303,349,637,0,0.129143490593365
12,349,237,0,1336,349,672,0,0.107479692337406
23,349,263,0,1349,349,680,0,0.084768990712626
63,349,292,0,1345,349,730,0,0.084768990712626
78,349,314,0,1362,349,747,0,0.057023838394276
98,349,340,0,1361,349,717,0,0.049022399600553
120,349,365,0,1364,349,733,0,0.049022399600553
138,349,376,0,1413,349,800,0,0.028988355832136
145,349,396,0,1453,349,839,0,0.016567141127528
161,349,410,0,1386,349,804,0,-0.000113809244192
164,349,420,0,1375,349,791,0,-0.000113809244192
108,349,368,0,1419,349,797,0,-0.006237546063666
112,349,372,0,1426,349,816,0,-0.006237546063666
119,349,377,0,1434,349,820,0,-0.0157712957133
110,349,378,0,1393,349,819,0,-0.020773492205751
95,349,367,0,1429,349,838,0,-0.014045977457856
199,349,447,0,1432,349,846,0,-0.011270662571134
200,349,450,0,1462,349,856,0,-0.012432652779667
189,349,445,0,1456,349,873,0,-0.017803881089001
187,349,444,0,1441,349,867,0,-0.017803881089001
185,349,444,0,1454,349,880,0,-0.022605286190019
181,349,442,0,1425,349,868,0,-0.022605286190019
180,349,442,0,1446,349,879,0,-0.025779558500889
182,349,439,0,1404,349,838,0,-0.025779558500889
172,349,436,0,1397,349,821,0,-0.020514520410082
163,349,429,0,1378,349,805,0,-0.020514520410082
156,349,428,0,1385,349,804,0,-0.007548315216915
157,349,422,0,1339,349,798,0,-0.007548315216915
146,349,420,0,1336,349,803,0,0.002393775375282
132,349,409,0,1419,349,838,0,-0.003565140036256
131,349,412,0,1386,349,829,0,-0.000400994548911
137,349,411,0,1361,349,797,0,-0.000400994548911
122,349,408,0,1348,349,788,0,0.002168904443746
123,349,405,0,1377,349,796,0,0.00033793869023
119,349,403,0,1366,349,811,0,0.00033793869023
118,349,403,0,1378,349,824,0,0.005687434696959
132,349,399,0,1267,349,750,0,0.004334081653929
118,349,393,0,1374,349,828,0,0.001854081721049
110,349,393,0,1342,349,800,0,0.008494749028063
105,349,390,0,1342,349,794,0,0.009401980880872
113,349,371,0,1241,349,698,0,0.009401980880872
95,349,386,0,1271,349,703,0,0.018591864692141
93,349,374,0,1452,349,731,0,0.016314834851717
88,349,378,0,1423,349,714,0,0.016314834851717
100,349,373,0,1234,349,638,0,0.008174686890721
100,349,368,0,1180,349,607,0,0.021678374125587
144,349,329,0,1304,349,603,0,0.021678374125587
135,349,335,0,1116,349,528,0,0.059537729234633
121,349,338,0,1195,349,547,0,0.036161619917883
120,349,335,0,1135,349,469,0,0.058682914294595
120,349,315,0,1104,349,433,0,0.058682914294595
123,349,295,0,1072,349,443,0,0.034101170522851
129,349,249,0,1270,349,469,0,0.066234583133397
125,349,235,0,1193,349,413,0,0.066234583133397
110,349,245,0,1100,349,371,0,0.065074262316593
103,349,222,0,1085,349,377,0,0.069632118104573
106,349,201,0,1091,349,332,0,0.049706788787085
88,349,124,0,1097,349,348,0,-0.061521318619157
81,349,100,0,1264,349,350,0,0.037127209986531
50,349,94,0,1247,349,305,0,-0.056880387916418
8,349,86,0,1277,349,337,0,-0.056880387916418
0,0,0,0,1470,349,319,0,0.028347771386669
0,0,0,0,1371,349,318,0,0.13247268672114
0,0,0,0,1343,349,239,0,0.141356539200757
0,0,0,0,1288,349,240,0,0.165637874670782
0,0,0,0,1349,349,190,0,0.165637874670782
0,0,0,0,1268,349,175,0,0.173585604557943
0,0,0,0,1273,349,140,0,0.181465847772732
0,0,0,0,1250,349,149,0,0.17967895780652
0,0,0,0,1286,349,78,0,0.17967895780652
0,0,0,0,1309,349,82,0,0.190204875858127
0,0,0,0,1170,349,130,0,0.234609319530125
0,0,0,0,1122,349,115,0,0.234609319530125
0,0,0,0,1144,349,73,0,0.20569865456191
0,0,0,0,1147,349,55,0,0.20569865456191
0,0,0,0,1129,349,66,0,0.231641660608822
0,0,0,0,1027,349,88,0,0.222165088954901
0,0,0,0,1093,349,44,0,0.222087196486218
0,0,0,0,1103,349,46,0,0.222087196486218
0,0,0,0,1081,349,74,0,0.222087196486218
0,0,0,0,1035,349,69,0,0.219200673719906
0,0,0,0,1052,349,72,0,0.219200673719906
0,0,0,0,1050,349,58,0,0.273764868629782
0,0,0,0,1032,349,96,0,0.277249521202724
0,0,0,0,1073,349,77,0,0.23102397257207
0,0,0,0,1045,349,94,0,0.21842389017881
0,0,0,0,1116,349,60,0,0.272969430584832
0,0,0,0,1067,349,101,0,0.218616840473895
0,0,0,0,1087,349,90,0,0.218616840473895
0,0,0,0,1080,349,39,0,0.265126433246918
0,0,0,0,1074,349,94,0,0.210694130776107
0,0,0,0,1081,349,92,0,0.265562744678508
0,0,0,0,987,349,141,0,0.261669815051656
0,0,0,0,1059,349,101,0,0.259461968478201
0,0,0,0,1075,349,99,0,0.216555484222988
0,0,0,0,1150,349,102,0,0.252110650523949
0,0,0,0,1126,349,168,0,0.246975333928328
0,0,0,0,1097,349,126,0,0.246975333928328
0,0,0,0,1104,349,167,0,0.242822068370417
0,0,0,0,1067,349,211,0,0.233614759780611
0,0,0,0,1167,349,145,0,0.233614759780611
0,0,0,0,1116,349,181,0,0.23105685529708
0,0,0,0,1218,349,149,0,0.225681769269126
0,0,0,0,1135,349,236,0,0.186497638723089
0,0,0,0,1121,349,244,0,0.186497638723089
0,0,0,0,1183,349,257,0,0.215211707127238
0,0,0,0,1163,349,251,0,0.210735303722855
0,0,0,0,1189,349,258,0,0.2070928217612
0,0,0,0,1192,349,267,0,0.172668498207255
0,0,0,0,1193,349,283,0,0.199560210656369
0,0,0,0,1246,349,287,0,0.195154951431586
-5693,349,99,0,1251,349,299,0,0.19358832823983
-5231,349,107,0,1231,349,354,0,0.19358832823983
-5219,349,146,0,1238,349,317,0,0.188823811004655
-5099,349,151,0,1241,349,372,0,0.185915305909223
-5741,349,192,0,1239,349,405,0,0.155637509684005
-5956,349,282,0,1283,349,407,0,0.146724501129043
-6397,349,384,0,1200,349,380,0,0.144259414249894
-5898,349,459,0,1272,349,455,0,0.216036917441836
-5968,349,558,0,1336,349,519,0,0.204160111700819
-2253,349,572,0,1286,349,539,0,0.191991347655159
-888,349,481,0,1252,349,503,0,0.172988655326517
-730,349,524,0,1337,349,638,0,0.151304305335761
-342,349,473,0,1265,349,563,0,0.151304305335761
-343,349,584,0,1367,349,642,0,0.136609885821349
-970,349,839,0,1373,349,649,0,0.10059978683858
-860,349,843,0,1359,349,685,0,0.10059978683858
-636,349,889,0,1480,349,705,0,0.072931072374187
-1123,349,1065,0,1391,349,726,0,0.072931072374187
-4854,349,1767,0,1549,349,711,0,0.054450612986741
-4691,349,1678,0,1536,349,731,0,0.052785745557213
-4891,349,1829,0,1580,349,765,0,0.05242497393955
-4442,349,2289,0,1646,349,768,0,0.05242497393955
-4611,349,2369,0,1642,349,764,0,0.024967508371349
-2703,349,1902,0,1647,349,428,0,0.022634218774255
-2839,349,2163,0,1638,349,698,0,0.001834609894164
-94,349,313,0,1618,349,791,0,0.001834609894164
-131,349,796,0,1607,349,762,0,-0.009736848822614
-82,349,336,0,1468,349,851,0,-0.035662407631304
-38,349,516,0,1438,349,866,0,-0.045513621600972
-134,349,403,0,1411,349,877,0,-0.018174410271148
-231,349,190,0,1396,349,883,0,-0.018174410271148
-1150,349,145,0,1412,349,818,0,0.019444468453715
-2675,349,1877,0,1421,349,871,0,0.038471445817119
490,349,927,0,1243,349,723,0,0.038471445817119
-912,349,120,0,1426,349,878,0,0.037665083757005
-886,349,132,0,1456,349,886,0,0.037665083757005
-562,349,661,0,1511,349,887,0,0.034999178470379
-580,349,538,0,1513,349,900,0,0.011593801587671
-574,349,222,0,1533,349,905,0,0.011593801587671
-549,349,548,0,1586,349,917,0,0.010488042328799
-1414,349,368,0,1735,349,890,0,0.013393616998272
-865,349,165,0,1727,349,931,0,0.013393616998272
-2120,349,1020,0,1907,349,930,0,-0.045915635032777
-1732,349,1310,0,3029,349,475,0,-0.045915635032777
-896,349,157,0,1861,349,978,0,0.005019891516838
-317,349,810,0,2998,349,-501,0,-0.062791104105701
-128,349,488,0,5227,349,-4196,0,-0.035374759490815
-147,349,601,0,2573,349,-816,0,-0.035374759490815
-28,349,611,0,2011,349,-1319,0,-0.050462816846443
200,349,720,0,1756,349,-1412,0,-0.100758476934291
101,349,558,0,1169,349,742,0,-0.06791175025889
303,349,483,0,1688,349,990,0,-0.066169317543769
211,349,418,0,1663,349,967,0,-0.057817466097756
266,349,430,0,1674,349,963,0,-0.088796367984399
246,349,425,0,1625,349,945,0,-0.062059705149205
281,349,440,0,1653,349,954,0,-0.048865018307403
220,349,384,0,1683,349,960,0,-0.037065314751947
349,349,482,0,1601,349,931,0,-0.037065314751947
311,349,462,0,1580,349,890,0,-0.013309173619272
296,349,452,0,1533,349,843,0,0.011576068249723
278,349,440,0,1490,349,819,0,0.011576068249723
265,349,431,0,1473,349,809,0,-0.010569872505385
257,349,429,0,1462,349,813,0,-0.01714872765463
244,349,418,0,1454,349,801,0,0.000372819526851
230,349,415,0,1459,349,791,0,0.002102365872552
226,349,408,0,1446,349,790,0,0.002755376543425
198,349,399,0,1454,349,798,0,0.002755376543425
197,349,394,0,1458,349,821,0,-0.002417065170225
182,349,386,0,1410,349,769,0,0.001780870146714
173,349,382,0,1376,349,765,0,0.020988328457963
153,349,379,0,1442,349,811,0,0.017928170603441
153,349,377,0,1403,349,781,0,0.04005174961493
140,349,371,0,1365,349,783,0,0.03883628235291
125,349,369,0,1422,349,809,0,0.03883628235291
133,349,369,0,1480,349,846,0,0.021317315715806
122,349,374,0,1389,349,799,0,0.021317315715806
125,349,375,0,1364,349,784,0,0.015477722196033
128,349,378,0,1377,349,783,0,0.014307503471218
126,349,383,0,1387,349,809,0,0.012473960707847
138,349,388,0,1461,349,835,0,0.015721764056893
135,349,386,0,1365,349,813,0,0.008074299584654
140,349,389,0,1355,349,797,0,0.010645137446238
141,349,393,0,1330,349,783,0,0.044801290405652
149,349,392,0,1342,349,782,0,0.012781957278168
133,349,394,0,1393,349,792,0,0.006238570189953
137,349,394,0,1412,349,798,0,0.005953198922141
136,349,396,0,1317,349,751,0,0.005953198922141
132,349,396,0,1276,349,740,0,0.011203423107244
143,349,379,0,1333,349,741,0,0.014263809615637
136,349,372,0,1332,349,738,0,0.018048286815828
134,349,368,0,1414,349,753,0,0.018504827618248
183,349,330,0,1283,349,744,0,0.018504827618248
161,349,343,0,1323,349,739,0,0.031780411979562
149,349,342,0,1310,349,723,0,0.031780411979562
141,349,334,0,1288,349,679,0,0.064972931807901
140,349,338,0,1201,349,604,0,0.064972931807901
140,349,339,0,1240,349,605,0,0.064972931807901
149,349,314,0,1175,349,602,0,0.049455860420095
153,349,310,0,1178,349,588,0,0.049455860420095
158,349,285,0,1173,349,564,0,0.059370762352064
163,349,283,0,1164,349,528,0,0.031181689082718
168,349,271,0,1218,349,513,0,0.016844525727256
162,349,277,0,1172,349,467,0,0.016844525727256
162,349,266,0,1191,349,481,0,0.01958433367079
161,349,248,0,1104,349,451,0,0.039598596766177
141,349,245,0,1062,349,393,0,-0.052361736054537
139,349,250,0,892,349,315,0,0.032361176973938
128,349,177,0,1067,349,353,0,0.020561187056832
100,349,167,0,1061,349,331,0,0.042463441177641
77,349,134,0,1110,349,365,0,0.042463441177641
29,349,124,0,1094,349,397,0,-0.037396126164254
1,349,107,0,987,349,369,0,-0.087609835472633
0,349,17,0,1243,349,411,0,0.079814001164146
0,0,0,0,1292,349,439,0,0.143037314389195
0,0,0,0,1242,349,444,0,0.151278305927482
0,0,0,0,1239,349,418,0,0.158522818452187
0,0,0,0,1240,349,390,0,0.16306369450887
0,0,0,0,1184,349,430,0,0.16944671121017
0,0,0,0,1222,349,386,0,0.17278403673852
0,0,0,0,1204,349,390,0,0.174429624312644
0,0,0,0,1255,349,394,0,0.175735250237439
0,0,0,0,1249,349,396,0,0.174713477346684
0,0,0,0,1124,349,420,0,0.178050359842877
0,0,0,0,1259,349,328,0,0.178050359842877
0,0,0,0,1231,349,379,0,0.1789847097334
0,0,0,0,1210,349,362,0,0.179088435220455
0,0,0,0,1188,349,347,0,0.18128610044892
0,0,0,0,1132,349,389,0,0.18128610044892
0,0,0,0,1118,349,382,0,0.18142012670802
0,0,0,0,1225,349,370,0,0.18142012670802
0,0,0,0,1227,349,372,0,0.178677775231485
0,0,0,0,1225,349,430,0,0.178677775231485
0,0,0,0,1195,349,423,0,0.160054938350615
0,0,0,0,1240,349,440,0,0.160054938350615
0,0,0,0,1224,349,456,0,0.160054938350615
0,0,0,0,1231,349,455,0,0.154160659839141
0,0,0,0,1231,349,461,0,0.127452727397384
0,0,0,0,1262,349,475,0,0.148743419622213
0,0,0,0,1283,349,435,0,0.148743419622213
0,0,0,0,1289,349,443,0,0.144286233016027
0,0,0,0,1281,349,444,0,0.19622396938281
0,0,0,0,1242,349,438,0,0.132544561272129
-13,349,23,0,1317,349,474,0,0.175547443902956
-7,349,47,0,1241,349,433,0,0.162960234485885
-2,349,71,0,1168,349,411,0,0.162960234485885
-8,349,89,0,1130,349,430,0,0.094053454711434
6,349,120,0,1077,349,430,0,0.056643543094921
25,349,84,0,1176,349,411,0,0.114617087698457
24,349,110,0,1066,349,377,0,0.072707327365375
39,349,105,0,1225,349,444,0,0.093526264593807
37,349,121,0,1043,349,346,0,0.087138759159974
47,349,113,0,1307,349,453,0,0.078493890398182
38,349,125,0,1075,349,376,0,-0.082198671420696
41,349,142,0,1140,349,384,0,-0.082198671420696
33,349,117,0,1161,349,423,0,0.038317725437341
10,349,112,0,1312,349,461,0,0.038317725437341
8,349,63,0,1558,349,460,0,0.08347643438838
-2,349,46,0,1509,349,451,0,0.119056008169531
0,0,0,0,1704,349,517,0,0.167118903015286
0,0,0,0,1589,349,500,0,0.150673037841414
0,0,0,0,1621,349,495,0,0.150673037841414
0,0,0,0,1684,349,568,0,0.200555314146721
0,0,0,0,1631,349,533,0,0.147886722140833
0,0,0,0,1488,349,584,0,0.138864142639196
0,0,0,0,1557,349,578,0,0.138864142639196
0,0,0,0,1672,349,565,0,0.13464118334753
0,0,0,0,1675,349,605,0,0.153534870264199
2,349,5,0,1446,349,468,0,0.142533749331581
4,349,29,0,1737,349,609,0,0.142533749331581
-4,349,43,0,1598,349,529,0,0.153617950739684
-3,349,65,0,1387,349,431,0,-0.010988478568736
8,349,95,0,1479,349,550,0,-0.010988478568736
11,349,115,0,1318,349,416,0,0.006454210530385
18,349,49,0,1388,349,416,0,0.019970580543333
11,349,47,0,1603,349,479,0,0.085199690965136
11,349,42,0,1677,349,467,0,0.085199690965136
-6,349,46,0,1454,349,430,0,0.085199690965136
0,0,0,0,1636,349,557,0,0.146929403003403
0,0,0,0,1558,349,568,0,0.215581151423653
0,0,0,0,1564,349,472,0,0.196718872622676
0,0,0,0,1587,349,466,0,0.196718872622676
0,0,0,0,1595,349,493,0,0.12002519369117
-12,349,37,0,1540,349,513,0,0.12002519369117
-6,349,61,0,1536,349,554,0,0.149050739721494
0,349,87,0,1310,349,517,0,0.115331786262181
-2,349,107,0,1348,349,491,0,0.099254811791947
0,349,84,0,1510,349,522,0,0.139332510446182
21,349,65,0,1570,349,543,0,0.068083552635624
16,349,71,0,1417,349,487,0,-0.034085569132418
22,349,313,0,1487,349,500,0,-0.034085569132418
21,349,109,0,1464,349,388,0,-0.020951629831346
10,349,120,0,1354,349,376,0,0.001173787027584
3,349,36,0,1517,349,351,0,0.147610254489002
12,349,23,0,1628,349,426,0,0.152148086066393
-7,349,22,0,1507,349,376,0,0.165947942946039
0,0,0,0,1602,349,374,0,0.165947942946039
0,0,0,0,1630,349,430,0,0.204407470594774
0,0,0,0,1521,349,411,0,0.204407470594774
0,0,0,0,1621,349,409,0,0.205842604122455
0,349,9,0,1450,349,420,0,0.195619628547214
2,349,32,0,1481,349,498,0,0.14043749864732
-1,349,50,0,1496,349,457,0,0.14043749864732
0,349,79,0,1352,349,426,0,0.088153091438088
9,349,106,0,1369,349,468,0,-0.011225077850845
16,349,128,0,1257,349,355,0,0.061614743766486
9,349,90,0,1279,349,427,0,0.061614743766486
17,349,48,0,1337,349,405,0,0.079294689751552
14,349,60,0,1259,349,384,0,0.101379316877655
10,349,72,0,1254,349,363,0,0.101379316877655
-2,349,78,0,1229,349,394,0,0.113827469687331
0,0,0,0,1231,349,378,0,0.159989041306662
0,0,0,0,1246,349,414,0,0.159989041306662
0,0,0,0,1225,349,355,0,0.103907710928997
0,0,0,0,1210,349,348,0,0.170273226480393
0,0,0,0,1169,349,398,0,0.166382554215662
0,0,0,0,1169,349,410,0,0.162621441714545
0,0,0,0,1175,349,432,0,0.157203505931098
0,0,0,0,1211,349,414,0,0.144643479635078
-6,349,17,0,1212,349,424,0,0.144643479635078
-7,349,40,0,1228,349,429,0,0.185233883375607
-6,349,60,0,1211,349,436,0,0.185233883375607
-4,349,81,0,1204,349,436,0,0.005727901688577
3,349,107,0,1177,349,409,0,0.14900670814959
0,349,36,0,1176,349,401,0,0.141221395688986
8,349,36,0,1181,349,402,0,0.162470395724062
12,349,62,0,1187,349,425,0,0.162470395724062
14,349,82,0,1205,349,426,0,0.044339108348852
13,349,101,0,1149,349,414,0,-0.01274725982688
13,349,118,0,1153,349,411,0,-0.006428265159244
14,349,80,0,1155,349,423,0,0.041791889306321
11,349,45,0,1201,349,433,0,0.041791889306321
9,349,39,0,1187,349,403,0,0.175590872738088
-14,349,39,0,1169,349,399,0,0.164236676285106
0,0,0,0,1171,349,403,0,0.162896513791456
0,0,0,0,1183,349,380,0,0.162896513791456
0,0,0,0,1182,349,403,0,0.197738616325036
0,0,0,0,1187,349,413,0,0.156156006621902
0,0,0,0,1222,349,445,0,0.156156006621902
0,0,0,0,1233,349,437,0,0.150918775446921
-17,349,62,0,1232,349,409,0,0.143873445007051
-9,349,78,0,1204,349,411,0,0.139143996795252
-1,349,107,0,1235,349,425,0,0.1911039017248
9,349,42,0,1223,349,428,0,0.14187580687438
16,349,50,0,1241,349,378,0,0.074659675307153
14,349,69,0,1253,349,394,0,-0.028176497580523
28,349,94,0,1207,349,363,0,-0.028176497580523
23,349,108,0,1201,349,346,0,-0.00889992418887
6,349,119,0,1116,349,307,0,0.14735053003098
-2,349,66,0,1197,349,347,0,0.079355806156794
2,349,21,0,1235,349,366,0,0.079355806156794
0,0,0,0,1221,349,382,0,0.166970617892705
0,0,0,0,1198,349,372,0,0.166970617892705
0,0,0,0,1204,349,403,0,0.172821812764921
0,0,0,0,1212,349,359,0,0.174064123638398
0,0,0,0,1205,349,398,0,0.167965665870727
0,0,0,0,1189,349,381,0,0.167965665870727
0,0,0,0,1201,349,395,0,0.152297760614183
0,0,0,0,1221,349,426,0,0.152297760614183
0,0,0,0,1205,349,433,0,0.204333036106707
0,0,0,0,1220,349,434,0,0.204333036106707
4,349,7,0,1213,349,426,0,0.163942856925767
8,349,31,0,1235,349,452,0,0.172716538441359
-1,349,51,0,1214,349,464,0,0.153911190426727
4,349,78,0,1234,349,493,0,-0.018360054721772
21,349,106,0,1227,349,456,0,-0.018360054721772
30,349,131,0,1216,349,465,0,-0.035203338009428
24,349,83,0,1252,349,478,0,-0.035203338009428
25,349,66,0,1255,349,471,0,0.070107453422056
20,349,56,0,1239,349,481,0,0.038688386564727
8,349,61,0,1204,349,421,0,0.038688386564727
-13,349,61,0,1239,349,460,0,0.158010475348194
0,0,0,0,1232,349,464,0,0.158010475348194
0,0,0,0,1206,349,447,0,0.214096115436384
0,0,0,0,1212,349,463,0,0.171746622920714
0,0,0,0,1273,349,447,0,0.162261003520543
0,0,0,0,1270,349,472,0,0.162261003520543
-18,349,56,0,1255,349,539,0,0.150813195228639
-8,349,80,0,1279,349,480,0,0.143764905045317
-4,349,61,0,1288,349,521,0,0.133032854447245
19,349,44,0,1395,349,582,0,0.117707193771027
27,349,65,0,1454,349,467,0,0.117707193771027
26,349,74,0,1394,349,475,0,0.091427613482203
29,349,95,0,1402,349,454,0,-0.032882611330035
31,349,110,0,1288,349,428,0,-0.02228918358043
8,349,115,0,1305,349,416,0,0.005614158960588
3,349,34,0,1418,349,418,0,0.088141960248027
9,349,21,0,1459,349,462,0,0.148357965341215
0,0,0,0,1491,349,458,0,0.167350281238029
0,0,0,0,1545,349,483,0,0.17049585548042
0,0,0,0,1414,349,517,0,0.17049585548042
0,0,0,0,1500,349,486,0,0.166044468820643
0,0,0,0,1607,349,506,0,0.155411328191186
0,0,0,0,1492,349,451,0,0.155411328191186
0,0,0,0,1528,349,528,0,0.149370116797955
0,0,0,0,1553,349,574,0,0.149370116797955
0,0,0,0,1553,349,607,0,0.147089280394209
0,0,0,0,1528,349,542,0,0.146679510271692
0,0,0,0,1521,349,499,0,0.206591277148834
0,0,0,0,1486,349,561,0,0.146198585254451
0,0,0,0,1557,349,566,0,0.146535319877393
-15,349,40,0,1478,349,576,0,0.141618438676788
-5,349,73,0,1450,349,517,0,0.18605460875912
6,349,104,0,1342,349,528,0,0.132852031058208
17,349,68,0,1317,349,497,0,0.124492160191223
18,349,104,0,1334,349,544,0,0.103714490356051
36,349,100,0,1353,349,460,0,0.055766494476974
52,349,99,0,1328,349,533,0,-0.047518238403698
45,349,112,0,1218,349,451,0,-0.047518238403698
44,349,125,0,1155,349,400,0,-0.090029008901879
21,349,128,0,1214,349,444,0,-0.042077430164932
1,349,73,0,1211,349,402,0,-0.036559449040137
3,349,15,0,1477,349,454,0,0.108917303814606
0,0,0,0,1439,349,540,0,0.114735940833494
0,0,0,0,1425,349,545,0,0.114735940833494
0,0,0,0,1413,349,448,0,0.100420588820433
0,0,0,0,1336,349,479,0,0.118099327775672
0,0,0,0,1302,349,476,0,0.099684410441134
0,0,0,0,1303,349,451,0,0.094595651730161
0,0,0,0,1292,349,356,0,0.143492297049518
0,0,0,0,1205,349,402,0,0.143492297049518
0,0,0,0,1135,349,382,0,0.17150123005021
0,0,0,0,1187,349,370,0,0.191391936316907
0,0,0,0,1151,349,330,0,0.191391936316907
0,0,0,0,1150,349,333,0,0.157603029034589
